,회사명,거래소코드,회계년도
97,(주)대웅제약,69620,2021/12
98,(주)대웅제약,69620,2022/12
99,(주)대웅제약,69620,2023/12
100,(주)대유에이텍,2880,2020/12
101,(주)대유에이텍,2880,2021/12
102,(주)대유에이텍,2880,2022/12
103,(주)대유에이텍,2880,2023/12
104,(주)대창,12800,2020/12
105,(주)대창,12800,2021/12
106,(주)대창,12800,2022/12
107,(주)대창,12800,2023/12
108,(주)대한항공,3490,2020/12
109,(주)대한항공,3490,2021/12
110,(주)대한항공,3490,2022/12
111,(주)대한항공,3490,2023/12
112,(주)더블유게임즈,192080,2020/12
113,(주)더블유게임즈,192080,2021/12
114,(주)더블유게임즈,192080,2022/12
115,(주)더블유게임즈,192080,2023/12
116,(주)더존비즈온,12510,2020/12
117,(주)더존비즈온,12510,2021/12
118,(주)더존비즈온,12510,2022/12
119,(주)더존비즈온,12510,2023/12
120,(주)덕성,4830,2020/12
121,(주)덕성,4830,2021/12
122,(주)덕성,4830,2022/12
123,(주)덕성,4830,2023/12
124,(주)덴티움,145720,2020/12
125,(주)덴티움,145720,2021/12
126,(주)덴티움,145720,2022/12
127,(주)덴티움,145720,2023/12
128,(주)도화엔지니어링,2150,2020/12
129,(주)도화엔지니어링,2150,2021/12
130,(주)도화엔지니어링,2150,2022/12
131,(주)도화엔지니어링,2150,2023/12
132,(주)동방,4140,2020/12
133,(주)동방,4140,2021/12
134,(주)동방,4140,2022/12
135,(주)동방,4140,2023/12
136,(주)동방아그로,7590,2020/12
137,(주)동방아그로,7590,2021/12
138,(주)동방아그로,7590,2022/12
139,(주)동방아그로,7590,2023/12
140,(주)동서,26960,2020/12
141,(주)동서,26960,2021/12
142,(주)동서,26960,2022/12
143,(주)동서,26960,2023/12
144,(주)동양,1520,2020/12
145,(주)동양,1520,2021/12
146,(주)동양,1520,2022/12
147,(주)동양,1520,2023/12
148,(주)동양고속,84670,2020/12
149,(주)동양고속,84670,2021/12
150,(주)동양고속,84670,2022/12
151,(주)동양고속,84670,2023/12
152,(주)동원에프앤비,49770,2020/12
153,(주)동원에프앤비,49770,2021/12
154,(주)동원에프앤비,49770,2022/12
155,(주)동원에프앤비,49770,2023/12
156,(주)드림텍,192650,2020/12
157,(주)드림텍,192650,2021/12
158,(주)드림텍,192650,2022/12
159,(주)드림텍,192650,2023/12
160,(주)디비아이엔씨,12030,2020/12
161,(주)디비아이엔씨,12030,2021/12
162,(주)디비아이엔씨,12030,2022/12
163,(주)디비아이엔씨,12030,2023/12
164,(주)디아이,3160,2020/12
165,(주)디아이,3160,2021/12
166,(주)디아이,3160,2022/12
167,(주)디아이,3160,2023/12
168,(주)디아이씨,92200,2020/12
169,(주)디아이씨,92200,2021/12
170,(주)디아이씨,92200,2022/12
171,(주)디아이씨,92200,2023/12
172,(주)디알비동일,4840,2020/12
173,(주)디알비동일,4840,2021/12
174,(주)디알비동일,4840,2022/12
175,(주)디알비동일,4840,2023/12
176,(주)디에스단석,17860,2022/12
177,(주)디에스단석,17860,2023/12
178,(주)디엔오토모티브,7340,2020/12
179,(주)디엔오토모티브,7340,2021/12
180,(주)디엔오토모티브,7340,2022/12
181,(주)디엔오토모티브,7340,2023/12
182,(주)마니커,27740,2020/12
183,(주)마니커,27740,2021/12
184,(주)마니커,27740,2022/12
185,(주)마니커,27740,2023/12
186,(주)모나미,5360,2020/12
187,(주)모나미,5360,2021/12
188,(주)모나미,5360,2022/12
189,(주)모나미,5360,2023/12
190,(주)모토닉,9680,2020/12
191,(주)모토닉,9680,2021/12
192,(주)모토닉,9680,2022/12
193,(주)모토닉,9680,2023/12
194,(주)무학,33920,2020/12
195,(주)무학,33920,2021/12
196,(주)무학,33920,2022/12
197,(주)무학,33920,2023/12
198,(주)백산,35150,2020/12
199,(주)백산,35150,2021/12
200,(주)백산,35150,2022/12
201,(주)백산,35150,2023/12
202,(주)보령,3850,2020/12
203,(주)보령,3850,2021/12
204,(주)보령,3850,2022/12
205,(주)보령,3850,2023/12
206,(주)비와이씨,1460,2020/12
207,(주)비와이씨,1460,2021/12
208,(주)비와이씨,1460,2022/12
209,(주)비와이씨,1460,2023/12
210,(주)비지에프,27410,2020/12
211,(주)비지에프,27410,2021/12
212,(주)비지에프,27410,2022/12
213,(주)비지에프,27410,2023/12
214,(주)비지에프리테일,282330,2020/12
215,(주)비지에프리테일,282330,2021/12
216,(주)비지에프리테일,282330,2022/12
217,(주)비지에프리테일,282330,2023/12
218,(주)빙그레,5180,2020/12
219,(주)빙그레,5180,2021/12
220,(주)빙그레,5180,2022/12
221,(주)빙그레,5180,2023/12
222,(주)사조대림,3960,2020/12
223,(주)사조대림,3960,2021/12
224,(주)사조대림,3960,2022/12
225,(주)사조대림,3960,2023/12
226,(주)삼양사,145990,2020/12
227,(주)삼양사,145990,2021/12
228,(주)삼양사,145990,2022/12
229,(주)삼양사,145990,2023/12
230,(주)삼양패키징,272550,2022/12
231,(주)삼양패키징,272550,2023/12
232,(주)삼양홀딩스,70,2020/12
233,(주)삼양홀딩스,70,2021/12
234,(주)삼양홀딩스,70,2022/12
235,(주)삼양홀딩스,70,2023/12
236,(주)삼익악기,2450,2020/12
237,(주)삼익악기,2450,2021/12
238,(주)삼익악기,2450,2022/12
239,(주)삼익악기,2450,2023/12
240,(주)삼천리,4690,2020/12
241,(주)삼천리,4690,2021/12
242,(주)삼천리,4690,2022/12
243,(주)삼천리,4690,2023/12
244,(주)서연이화,200880,2020/12
245,(주)서연이화,200880,2021/12
246,(주)서연이화,200880,2022/12
247,(주)서연이화,200880,2023/12
248,(주)서흥,8490,2020/12
249,(주)서흥,8490,2021/12
250,(주)서흥,8490,2022/12
251,(주)서흥,8490,2023/12
252,(주)선진,136490,2020/12
253,(주)선진,136490,2021/12
254,(주)선진,136490,2022/12
255,(주)선진,136490,2023/12
256,(주)성안,11300,2020/12
257,(주)성안,11300,2021/12
258,(주)성안,11300,2022/12
259,(주)성안,11300,2023/12
260,(주)세아베스틸지주,1430,2020/12
261,(주)세아베스틸지주,1430,2021/12
262,(주)세아베스틸지주,1430,2022/12
263,(주)세아베스틸지주,1430,2023/12
264,(주)세아제강지주,3030,2020/12
265,(주)세아제강지주,3030,2021/12
266,(주)세아제강지주,3030,2022/12
267,(주)세아제강지주,3030,2023/12
268,(주)세아특수강,19440,2020/12
269,(주)세아특수강,19440,2021/12
270,(주)세아특수강,19440,2022/12
271,(주)세아특수강,19440,2023/12
272,(주)세아홀딩스,58650,2020/12
273,(주)세아홀딩스,58650,2021/12
274,(주)세아홀딩스,58650,2022/12
275,(주)세아홀딩스,58650,2023/12
276,(주)세우글로벌,13000,2021/12
277,(주)세우글로벌,13000,2022/12
278,(주)세우글로벌,13000,2023/12
279,(주)세진중공업,75580,2020/12
280,(주)세진중공업,75580,2021/12
281,(주)세진중공업,75580,2022/12
282,(주)세진중공업,75580,2023/12
283,(주)셀트리온,68270,2020/12
284,(주)셀트리온,68270,2021/12
285,(주)셀트리온,68270,2022/12
