,회사명,거래소코드,회계년도,매출액,판관비,매출원가,법인세비용,ROIC,법인세비율
426,(주)엘지에너지솔루션,373220,2022/12,25598609000.0,3076813000.0,21308077000.0,215488000.0,998231000.0,17.75435665092167
427,(주)엘지에너지솔루션,373220,2023/12,33745470000.0,3456673000.0,28802437000.0,405475000.0,1080885000.0,27.279730347964158
428,(주)엘지유플러스,32640,2020/12,13417627000.0,12531476000.0,0.0,120787000.0,765364000.0,13.6305212091393
429,(주)엘지유플러스,32640,2021/12,13851135000.0,12872121000.0,0.0,180975000.0,798039000.0,18.485435346174825
430,(주)엘지유플러스,32640,2022/12,13905990000.0,12824730000.0,0.0,194224000.0,887036000.0,17.962747165344137
431,(주)엘지유플러스,32640,2023/12,14372626000.0,13374595000.0,0.0,140706000.0,857325000.0,14.098359670190606
432,(주)엘지헬로비전,37560,2020/12,1057934696.0,934339398.0,89445178.0,2825777.0,31324343.0,8.274574144981042
433,(주)엘지헬로비전,37560,2021/12,1080132281.0,927219101.0,108421154.0,8396267.0,36095759.0,18.871397315105405
434,(주)엘지헬로비전,37560,2022/12,1167867998.0,938621808.0,175445330.0,12374027.0,41426833.0,22.99968253295579
435,(주)엘지헬로비전,37560,2023/12,1190257449.0,972184485.0,170720770.0,9785018.0,37567176.0,20.66433922787189
436,(주)엘지화학,51910,2020/12,30076510000.0,4514065000.0,23764286000.0,367839000.0,1430320000.0,20.456422374217183
437,(주)엘지화학,51910,2021/12,42654722000.0,6192844000.0,31436412000.0,1235790000.0,3789676000.0,24.590555383321664
438,(주)엘지화학,51910,2022/12,51864888000.0,6990764000.0,41878426000.0,641482000.0,2354216000.0,21.41344020658958
439,(주)엘지화학,51910,2023/12,55249785000.0,6933547000.0,46463916000.0,432501000.0,1419821000.0,23.349126123859676
440,(주)엠씨넥스,97520,2020/12,1311342738.0,68731243.0,1183444333.0,14182763.0,44984399.0,23.970666363886103
441,(주)엠씨넥스,97520,2021/12,1009273640.0,64755602.0,920639086.0,10775160.0,13103792.0,45.12409087299979
442,(주)엠씨넥스,97520,2022/12,1108637950.0,63898936.0,1034036818.0,6177207.0,4524989.0,57.71906064886122
443,(주)엠씨넥스,97520,2023/12,932490111.0,59475345.0,854790511.0,-111962.0,18336217.0,-0.6143570752274922
444,(주)영풍,670,2020/12,3183432777.0,121024859.0,3015724440.0,68473044.0,-21789566.0,146.67511276687654
445,(주)영풍,670,2021/12,3582074826.0,153224033.0,3455635108.0,30691153.0,-57475468.0,-114.58629052115018
446,(주)영풍,670,2022/12,4429488167.0,150913236.0,4209702933.0,-168530576.0,237402574.0,-244.7011570653141
447,(주)영풍,670,2023/12,3761732632.0,143864075.0,3787681166.0,-19226794.0,-150585815.0,11.322359460362568
448,(주)예스코홀딩스,15360,2020/12,1122374039.0,139726838.0,973055997.0,13892448.0,-4301244.0,144.84571488626457
449,(주)예스코홀딩스,15360,2021/12,1266671294.0,139562899.0,1103078172.0,35554229.0,-11524006.0,147.95630069683497
450,(주)예스코홀딩스,15360,2022/12,1471470664.0,145946770.0,1325449909.0,997489.0,-923504.0,1348.2313982564033
451,(주)예스코홀딩스,15360,2023/12,1430505844.0,154190507.0,1219598064.0,16168134.0,40549139.0,28.50654332411221
452,(주)오뚜기,7310,2020/12,2595880912.0,263839302.0,2133596387.0,66623530.0,131821693.0,33.57275574227352
453,(주)오뚜기,7310,2021/12,2739036859.0,275006007.0,2297455500.0,32923022.0,133652330.0,19.764642010181674
454,(주)오뚜기,7310,2022/12,3183314854.0,315233107.0,2682425310.0,5025846.0,180630591.0,2.707068002172206
455,(주)오뚜기,7310,2023/12,3454548477.0,350221229.0,2849433405.0,58303755.0,196590088.0,22.87374002988373
456,(주)오리온,271560,2020/12,2229819934.0,576939975.0,1276757946.0,122788740.0,253333273.0,32.645986077927326
457,(주)오리온,271560,2021/12,2355499706.0,573479982.0,1409109816.0,115385469.0,257524439.0,30.94191560069785
458,(주)오리온,271560,2022/12,2873246771.0,624513315.0,1782078953.0,88420041.0,378234462.0,18.947645513237447
459,(주)오리온,271560,2023/12,2912358051.0,635019847.0,1784947055.0,135035952.0,357355197.0,27.42452870532813
460,(주)오리온홀딩스,1800,2020/12,2280487378.0,654773140.0,1317085604.0,105744875.0,202883759.0,34.26282053919857
461,(주)오리온홀딩스,1800,2021/12,2415059149.0,653397588.0,1445964162.0,94691767.0,221005632.0,29.99447169978109
462,(주)오리온홀딩스,1800,2022/12,2934623361.0,706819754.0,1827978797.0,97590908.0,302233902.0,24.408417276556698
463,(주)오리온홀딩스,1800,2023/12,2953806266.0,711079983.0,1837263188.0,136727311.0,268735784.0,33.72127147601436
464,(주)와이투솔루션,11690,2020/12,107392165.0,11111429.0,100437682.0,14308.0,-4171254.0,-0.3441949931512221
465,(주)와이투솔루션,11690,2021/12,101522699.0,10670576.0,95381645.0,748168.0,-5277690.0,-16.517592805598472
466,(주)와이투솔루션,11690,2022/12,120518464.0,11546673.0,107189509.0,199121.0,1583161.0,11.172249958199655
467,(주)와이투솔루션,11690,2023/12,136937718.0,15217070.0,119812820.0,163712.0,1744116.0,8.581067056359378
468,(주)우성,6980,2020/12,388558138.0,60363213.0,323689572.0,3223972.0,1281381.0,71.55869917407138
469,(주)우성,6980,2021/12,480475198.0,67730017.0,411832761.0,7292208.0,-6379788.0,799.2161504570264
470,(주)우성,6980,2022/12,612322385.0,71318663.0,541611164.0,-6211866.0,5604424.0,1022.62701624188
471,(주)우성,6980,2023/12,634838094.0,78072776.0,551084506.0,2329991.0,3350821.0,41.015104882893496
472,(주)우신시스템,17370,2020/12,240664448.0,22854758.0,221366007.0,1942890.0,-5499207.0,-54.63208144830733
473,(주)우신시스템,17370,2021/12,262337789.0,28393420.0,245431321.0,-178852.0,-11308100.0,1.557001369902129
474,(주)우신시스템,17370,2022/12,254538462.0,28971950.0,217594345.0,2934402.0,5037765.0,36.80808492847679
475,(주)우신시스템,17370,2023/12,242195761.0,24810432.0,204975138.0,3458510.0,8951681.0,27.868305975306907
476,(주)우진,105840,2020/12,89787947.0,18696811.0,69944847.0,7138923.0,-5992634.0,622.7856151459187
477,(주)우진,105840,2021/12,107647373.0,22206780.0,77070719.0,-2003386.0,10373260.0,-23.9356769289478
478,(주)우진,105840,2022/12,124056659.0,25384620.0,86777605.0,2743902.0,9150532.0,23.068789990343383
479,(주)우진,105840,2023/12,129059322.0,27845724.0,85848460.0,1581881.0,13783257.0,10.295260608788546
480,(주)웅진,16880,2020/12,873571554.0,357034813.0,493677602.0,14362671.0,8496468.0,62.83119849789618
481,(주)웅진,16880,2021/12,979866236.0,407774942.0,529138371.0,2440569.0,40512354.0,5.681962552350628
482,(주)웅진,16880,2022/12,1049841292.0,447012309.0,560501614.0,510750.0,41816619.0,1.2066660698896736
483,(주)웅진,16880,2023/12,1018577152.0,463631805.0,532585406.0,-9183101.0,31543042.0,-41.06943305440743
484,(주)웅진씽크빅,95720,2020/12,646135587.0,360656098.0,271486335.0,3168547.0,10824607.0,22.643551267998625
485,(주)웅진씽크빅,95720,2021/12,813875932.0,401330908.0,385756087.0,11211138.0,15577799.0,41.84988004563227
486,(주)웅진씽크빅,95720,2022/12,933284596.0,439925640.0,465806584.0,3928719.0,23623653.0,14.259095369356949
487,(주)웅진씽크빅,95720,2023/12,890054559.0,439488851.0,444993481.0,-5755607.0,11327834.0,-103.29096427693992
488,(주)원림,5820,2020/12,68366893.0,11220240.0,51722330.0,5486205.0,-61882.0,101.14082439412256
489,(주)원림,5820,2021/12,79683130.0,11285994.0,65204426.0,418689.0,2774021.0,13.113906367944471
490,(주)원림,5820,2022/12,81927171.0,12282012.0,66244221.0,-1527287.0,4928225.0,-44.90781660824161
491,(주)원림,5820,2023/12,84421859.0,13167126.0,66188330.0,1647501.0,3418902.0,32.518159333160035
492,(주)위스컴,24070,2020/12,102450919.0,6524506.0,97647474.0,-74512.0,-1646549.0,4.329422373756653
493,(주)위스컴,24070,2021/12,117607135.0,6191297.0,111450023.0,801746.0,-835931.0,-2345.315196723709
494,(주)위스컴,24070,2022/12,125682313.0,6448026.0,118489982.0,396948.0,347357.0,53.33136281497504
495,(주)위스컴,24070,2023/12,112319255.0,6328937.0,108844853.0,-13061.0,-2841474.0,0.457552631164095
496,(주)유니드,14830,2020/12,890460359.0,109650831.0,684560249.0,13962400.0,82286879.0,14.506498277249433
497,(주)유니드,14830,2021/12,1097266460.0,128371260.0,800556642.0,49144722.0,119193836.0,29.19397824472276
498,(주)유니드,14830,2022/12,1404902462.0,139412126.0,1117619692.0,19595356.0,128275288.0,13.2516877386427
499,(주)유니드,14830,2023/12,1133715006.0,124888894.0,976757269.0,6519670.0,25549173.0,20.33023143366912
500,(주)유유제약,220,2020/12,98119846.0,38998027.0,52850892.0,1298730.0,4972197.0,20.71033517054177
501,(주)유유제약,220,2021/12,115655485.0,44135217.0,70320100.0,537134.0,663034.0,44.75490098052939
502,(주)유유제약,220,2022/12,138881056.0,53905257.0,85567913.0,615016.0,-1207130.0,-103.8678362612605
503,(주)유유제약,220,2023/12,137209589.0,48532071.0,88312980.0,98436.0,266102.0,27.00294619490972
504,(주)유한양행,100,2020/12,1619865303.0,474167419.0,1061442785.0,49490016.0,34765083.0,58.73830377909829
505,(주)유한양행,100,2021/12,1687810318.0,476054409.0,1163159788.0,26934059.0,21662062.0,55.42429816569104
506,(주)유한양행,100,2022/12,1775846943.0,482172575.0,1257645401.0,4333847.0,31695120.0,12.02878506064301
507,(주)유한양행,100,2023/12,1858983760.0,509104023.0,1293119942.0,508433.0,56251362.0,0.8957625727858954
508,(주)이노션,214320,2020/12,1221072414.0,474454186.0,635111440.0,33457567.0,78049221.0,30.004959877420195
509,(주)이노션,214320,2021/12,1502034401.0,532867076.0,833435045.0,36820401.0,98911879.0,27.12722500498776
510,(주)이노션,214320,2022/12,1750407624.0,628227869.0,985287910.0,53185072.0,83706773.0,38.85189216348133
511,(주)이노션,214320,2023/12,2092893299.0,699676590.0,1243198484.0,44524064.0,105494161.0,29.67910332227968
512,(주)인팩,23810,2020/12,384190157.0,44589141.0,326635484.0,3863647.0,9101885.0,29.79937113263073
513,(주)인팩,23810,2021/12,439274488.0,48120058.0,378334328.0,2832348.0,9987754.0,22.093022348808145
514,(주)인팩,23810,2022/12,512240489.0,54090268.0,437336464.0,258399.0,20555358.0,1.2414817757313108
515,(주)인팩,23810,2023/12,542893201.0,62098360.0,457274262.0,8088604.0,15431975.0,34.38947655157639
516,(주)제이에스코퍼레이션,194370,2020/12,402818975.0,48758098.0,346115401.0,-609420.0,8554896.0,-7.670025055767583
517,(주)제이에스코퍼레이션,194370,2021/12,987023678.0,95306706.0,830746843.0,11232105.0,49738024.0,18.422308078108216
518,(주)제이에스코퍼레이션,194370,2022/12,975066241.0,91783828.0,801807090.0,19008968.0,62466355.0,23.33095138512062
519,(주)제이에스코퍼레이션,194370,2023/12,862765475.0,87262060.0,691461458.0,19914239.0,64127718.0,23.695591714981127
520,(주)제일기획,30000,2020/12,2747921881.0,899539438.0,1643465293.0,38617230.0,166299920.0,18.845289425506845
521,(주)제일기획,30000,2021/12,3325712308.0,1031386336.0,2046146430.0,92031140.0,156148402.0,37.08248442170144
522,(주)제일기획,30000,2022/12,4253367260.0,1226936889.0,2715017610.0,104600606.0,206812155.0,33.58905578053688
523,(주)제일기획,30000,2023/12,4138274796.0,1311415179.0,2519336850.0,94701074.0,212821693.0,30.79481721754929
524,(주)제주항공,89590,2020/12,377045661.0,105271076.0,607590799.0,-98595070.0,-237221144.0,29.35983013613512
525,(주)제주항공,89590,2021/12,273079199.0,90088437.0,500150258.0,-82475992.0,-234683504.0,26.004579096695245
526,(주)제주항공,89590,2022/12,702503276.0,113611679.0,766393671.0,-43378526.0,-134123548.0,24.438320647453395
527,(주)제주항공,89590,2023/12,1724008542.0,168220034.0,1385996391.0,38218612.0,131573505.0,22.50906147780701
528,(주)종근당,185750,2020/12,1303005524.0,365203940.0,813865705.0,31434068.0,92501811.0,25.363170256774477
529,(주)종근당,185750,2021/12,1343559363.0,401059590.0,847741079.0,38237382.0,56521312.0,40.35237336639528
530,(주)종근당,185750,2022/12,1488344729.0,432733331.0,945705337.0,17187287.0,92718774.0,15.63816121114558
531,(주)종근당,185750,2023/12,1669404439.0,415602230.0,1007202930.0,27995661.0,218603618.0,11.352693776529655
532,(주)주성코퍼레이션,109070,2020/12,20471189.0,7251752.0,18036278.0,-86568.0,-4730273.0,1.7971944683247796
533,(주)주성코퍼레이션,109070,2021/12,40868254.0,9925592.0,32803923.0,138647.0,-1999908.0,-7.449089622573084
534,(주)주성코퍼레이션,109070,2022/12,28771235.0,8056000.0,25526839.0,66847.0,-4878451.0,-1.3892872314512998
535,(주)주성코퍼레이션,109070,2023/12,23947360.0,6252487.0,19030343.0,231390.0,-1566860.0,-17.326484308894997
536,(주)지누스,13890,2020/12,989524782.0,230832090.0,671970178.0,11661628.0,75060886.0,13.447059433724442
537,(주)지누스,13890,2021/12,1123843094.0,238268904.0,811238846.0,18512996.0,55822348.0,24.90470212931281
538,(주)지누스,13890,2022/12,1159605660.0,270221507.0,823823651.0,14185745.0,51374757.0,21.637639382322
539,(주)지누스,13890,2023/12,952282926.0,275119307.0,658821579.0,-4672370.0,23014410.0,-25.47355692169464
540,(주)지에스,78930,2020/12,15444214000.0,1838123000.0,12685522000.0,618594000.0,301975000.0,67.19691842762465
541,(주)지에스,78930,2021/12,20240085000.0,2324433000.0,15275380000.0,1223174000.0,1417098000.0,46.32757534072247
542,(주)지에스,78930,2022/12,28777048000.0,2999771000.0,20772150000.0,2141935000.0,2863192000.0,42.79481819342446
543,(주)지에스,78930,2023/12,25978494000.0,2991898000.0,19264794000.0,1822133000.0,1899669000.0,48.958354044626766
544,(주)지에스글로벌,1250,2020/12,2815020979.0,89947560.0,2692773491.0,12563427.0,19736501.0,38.8961455270117
545,(주)지에스글로벌,1250,2021/12,3849040520.0,96199964.0,3713993853.0,4346408.0,34500295.0,11.188614899956889
546,(주)지에스글로벌,1250,2022/12,5070923117.0,114769531.0,4885685982.0,-6939109.0,77406713.0,-9.847232779476936
547,(주)지에스글로벌,1250,2023/12,3916492567.0,125913506.0,3714060003.0,26129667.0,50389391.0,34.1479203782148
548,(주)지에스리테일,7070,2020/12,8862318939.0,1578728588.0,7031023136.0,46359437.0,206207778.0,18.355286928273724
549,(주)지에스리테일,7070,2021/12,9765695334.0,2017794609.0,7539431640.0,98903433.0,109565652.0,47.44273377513025
550,(주)지에스리테일,7070,2022/12,11226428524.0,2624321992.0,8356974558.0,31069187.0,214062787.0,12.67447346546477
551,(주)지에스리테일,7070,2023/12,11612547921.0,2566068730.0,8652523851.0,64248096.0,329707244.0,16.30847191968511
552,(주)진양홀딩스,100250,2020/12,211539921.0,22831561.0,177128218.0,8494244.0,3085898.0,73.35181209349592
553,(주)진양홀딩스,100250,2021/12,224791428.0,24467104.0,193466354.0,3787734.0,3070236.0,55.231125245517255
554,(주)진양홀딩스,100250,2022/12,234557603.0,28077580.0,201248485.0,6817296.0,-1585758.0,130.31150686471167
555,(주)진양홀딩스,100250,2023/12,271104256.0,31615001.0,235973988.0,11330122.0,-7814855.0,322.31184715129746
556,(주)청호ICT,12600,2020/12,29185453.0,8200929.0,26614300.0,12751.0,-5642527.0,-0.2264921375202139
557,(주)청호ICT,12600,2021/12,18149624.0,8666865.0,14449991.0,37156.0,-5004388.0,-0.7480222385425123
558,(주)청호ICT,12600,2022/12,22502572.0,6143435.0,21403873.0,0.0,-5044736.0,-0.0
559,(주)청호ICT,12600,2023/12,21395924.0,4499514.0,16400168.0,5369.0,490873.0,1.0819317994043227
560,(주)카카오,35720,2020/12,4156816121.0,3700960606.0,0.0,240911753.0,214943762.0,52.8482699172785
561,(주)카카오,35720,2021/12,6136669168.0,5541752255.0,0.0,647540309.0,-52623396.0,108.84550343923404
562,(주)카카오,35720,2022/12,7106836861.0,6526520868.0,0.0,241785687.0,338530306.0,41.664487954237714
563,(주)카카오,35720,2023/12,7557001757.0,7096143912.0,0.0,168428765.0,292429080.0,36.546793512867296
564,(주)카카오페이,377300,2020/12,284370769.0,302280263.0,0.0,-717131.0,-17192363.0,4.004194646705262
565,(주)카카오페이,377300,2021/12,458646799.0,485873958.0,0.0,7912156.0,-35139315.0,-29.05979283405955
566,(주)카카오페이,377300,2022/12,521670659.0,567189280.0,0.0,-34460343.0,-11058278.0,75.70603467974128
567,(주)카카오페이,377300,2023/12,615362834.0,671952531.0,0.0,17260682.0,-73850379.0,-30.50145682879341
568,(주)케이씨씨,2380,2020/12,5083631493.0,907999321.0,4041786668.0,180042565.0,-46197061.0,134.5152131520234
569,(주)케이씨씨,2380,2021/12,5874899292.0,937794654.0,4548334870.0,166064905.0,222704863.0,42.71548836071018
570,(주)케이씨씨,2380,2022/12,6774793651.0,1017247228.0,5289884894.0,83292296.0,384369233.0,17.81038012215882
571,(주)케이씨씨,2380,2023/12,6288442614.0,1015969565.0,4959942845.0,151933154.0,160597050.0,48.61391060942065
572,(주)케이씨티시,9070,2020/12,488733780.0,47652904.0,420119258.0,3240863.0,17720755.0,15.460939131702526
573,(주)케이씨티시,9070,2021/12,694737899.0,53689649.0,611444745.0,5143866.0,24459639.0,17.37586816155722
574,(주)케이씨티시,9070,2022/12,920408669.0,62946240.0,819928402.0,2576115.0,34957912.0,6.863412231253524
575,(주)케이씨티시,9070,2023/12,823125430.0,64403536.0,721900686.0,3934739.0,32886469.0,10.686067116537838
576,(주)케이에스에스해운,44450,2020/12,226181167.0,11456957.0,163993022.0,422870.0,50308318.0,0.8335503595933925
577,(주)케이에스에스해운,44450,2021/12,324001267.0,14094612.0,251817534.0,1188763.0,56900358.0,2.0464468725563947
578,(주)케이에스에스해운,44450,2022/12,445375790.0,15341690.0,360523009.0,1176704.0,68334387.0,1.692829134274414
579,(주)케이에스에스해운,44450,2023/12,472602860.0,13686846.0,370554666.0,1057988.0,87303360.0,1.1973425303561462
580,(주)케이이씨,92220,2020/12,201046481.0,28147717.0,175236354.0,225528.0,-2563118.0,-9.647885215114712
581,(주)케이이씨,92220,2021/12,267472591.0,29963899.0,210983054.0,1023079.0,25502559.0,3.856943987548952
582,(주)케이이씨,92220,2022/12,256171263.0,32465076.0,205677763.0,-1488963.0,19517387.0,-8.25897482774978
583,(주)케이이씨,92220,2023/12,206935260.0,33106602.0,206829200.0,2995251.0,-35995793.0,-9.0763691093316
584,(주)케이티,30200,2020/12,23916667000.0,22732560000.0,0.0,271664000.0,912443000.0,22.94252124174589
585,(주)케이티,30200,2021/12,24898005000.0,23226181000.0,0.0,519016000.0,1152808000.0,31.04489467790868
586,(주)케이티,30200,2022/12,25650011000.0,23959923000.0,0.0,506404000.0,1183684000.0,29.963173515225243
587,(주)케이티,30200,2023/12,26376273000.0,24726499000.0,0.0,335367000.0,1314407000.0,20.328057055087545
588,(주)케이티씨에스,58850,2020/12,931703674.0,913835255.0,0.0,4709514.0,13158905.0,26.356635133751897
589,(주)케이티씨에스,58850,2021/12,965721215.0,944683868.0,0.0,3736732.0,17300615.0,17.762372793489597
590,(주)케이티씨에스,58850,2022/12,1029466970.0,1005140195.0,0.0,5674877.0,18651898.0,23.327699623151855
591,(주)케이티씨에스,58850,2023/12,1035365640.0,1016642067.0,0.0,4178126.0,14545447.0,22.314790024318544
592,(주)케이티앤지,33780,2020/12,5301617654.0,1489051054.0,2331515447.0,440491173.0,1040559980.0,29.741793327512436
593,(주)케이티앤지,33780,2021/12,5228351597.0,1539788398.0,2350179719.0,415440944.0,922942536.0,31.040501486165983
594,(주)케이티앤지,33780,2022/12,5851406368.0,1692590184.0,2891166216.0,415601989.0,852047979.0,32.78523247673052
595,(주)케이티앤지,33780,2023/12,5862608000.0,1640879000.0,3054393000.0,318836000.0,848500000.0,27.31313006709294
596,(주)코리아써키트,7810,2020/12,902121287.0,28919922.0,859797913.0,15159170.0,-1755718.0,113.0989986758635
597,(주)코리아써키트,7810,2021/12,1424168503.0,63920866.0,1275134797.0,17288269.0,67824571.0,20.312174990283488
598,(주)코리아써키트,7810,2022/12,1596875152.0,61423625.0,1436256685.0,13780869.0,85413973.0,13.89272740612864
599,(주)코리아써키트,7810,2023/12,1332234444.0,57991263.0,1306344406.0,1816186.0,-33917411.0,-5.657684403009543
600,(주)크래프톤,259960,2020/12,1670427919.0,896557166.0,0.0,110501264.0,663369489.0,14.279033491268276
601,(주)크래프톤,259960,2021/12,1886316491.0,1246677242.0,0.0,230508181.0,409131068.0,36.03721650295415
602,(주)크래프톤,259960,2022/12,1854016091.0,1102409521.0,0.0,168702206.0,582904364.0,22.445547010053414
603,(주)크래프톤,259960,2023/12,1910576180.0,1142530571.0,0.0,234555021.0,533490588.0,30.539204736212483
604,(주)키다리스튜디오,20120,2020/12,45506776.0,12687679.0,28232968.0,69149.0,4516980.0,1.5077857600603908
605,(주)키다리스튜디오,20120,2021/12,119118156.0,44116393.0,68079894.0,814183.0,6107686.0,11.762473401331343
606,(주)키다리스튜디오,20120,2022/12,169433775.0,63297827.0,101873493.0,81781.0,4180674.0,1.91863609117281
607,(주)키다리스튜디오,20120,2023/12,171042237.0,74486633.0,102300461.0,3246194.0,-8991051.0,-56.50608883737228
608,(주)태경비케이,14580,2020/12,165345270.0,32382934.0,122163916.0,3249055.0,7549365.0,30.0882443913091
609,(주)태경비케이,14580,2021/12,195157044.0,36209131.0,139344911.0,6433653.0,13169349.0,32.81973342654354
610,(주)태경비케이,14580,2022/12,345051212.0,41347318.0,271757897.0,701440.0,31244557.0,2.195705458809127
611,(주)태경비케이,14580,2023/12,294162114.0,46180297.0,207905313.0,9004383.0,31072121.0,22.46798523144633
612,(주)태영건설,9410,2020/12,2281511661.0,170163248.0,1860422953.0,44694155.0,206231305.0,17.811725840813445
613,(주)태영건설,9410,2021/12,2751710633.0,190317780.0,2386845541.0,41204816.0,133342496.0,23.60667461897093
614,(주)태영건설,9410,2022/12,2605096732.0,166903067.0,2346646110.0,26956374.0,64591181.0,29.445214566352973
615,(주)태영건설,9410,2023/12,3371117790.0,338500904.0,3077727858.0,529287.0,-45640259.0,-1.1732999235751338
616,(주)테이팩스,55490,2020/12,118772575.0,13813692.0,91116800.0,2887375.0,10954708.0,20.85939666739464
617,(주)테이팩스,55490,2021/12,154922980.0,15289614.0,118379036.0,4566400.0,16687930.0,21.484563380732304
618,(주)테이팩스,55490,2022/12,182261020.0,17133700.0,139675942.0,4765932.0,20685446.0,18.72563442340921
619,(주)테이팩스,55490,2023/12,145840124.0,16062828.0,123156759.0,-602983.0,7223520.0,-9.107765729577526
620,(주)티에이치엔,19180,2020/12,346399448.0,30101067.0,307444614.0,619274.0,8234493.0,6.994469133872622
621,(주)티에이치엔,19180,2021/12,402733099.0,34187180.0,348709833.0,6942787.0,12893299.0,35.00079098265656
622,(주)티에이치엔,19180,2022/12,469666791.0,70193718.0,398344480.0,8654286.0,-7525693.0,766.8208113996808
623,(주)티에이치엔,19180,2023/12,586298306.0,49797018.0,493438431.0,9850246.0,33212611.0,22.874111673547347
624,(주)팜스코,36580,2020/12,1333937111.0,136395919.0,1157826144.0,13119766.0,26595282.0,33.03474793735614
625,(주)팜스코,36580,2021/12,1536856092.0,144930058.0,1355797813.0,16678063.0,19450158.0,46.16353238096058
626,(주)팜스코,36580,2022/12,1901506810.0,155222713.0,1727484995.0,-3267423.0,22066525.0,-17.380739782144914
627,(주)팜스코,36580,2023/12,1854547689.0,172712882.0,1650354334.0,11317794.0,20162679.0,35.95179144862277
628,(주)포스코디엑스,22100,2020/12,964202340.0,87113203.0,851001670.0,7340503.0,18746964.0,28.13804421870472
629,(주)포스코디엑스,22100,2021/12,869274144.0,120210082.0,768541324.0,-1342981.0,-18134281.0,6.89512211726679
630,(주)포스코디엑스,22100,2022/12,1152680199.0,68406774.0,1019604931.0,14935893.0,49732601.0,23.09608910948197
631,(주)포스코디엑스,22100,2023/12,1485875621.0,77492976.0,1297818860.0,20889513.0,89674272.0,18.89363049573601
632,(주)포스코인터내셔널,47050,2020/12,21472386358.0,450586904.0,20547321165.0,97645019.0,376833270.0,20.579449315962272
633,(주)포스코인터내셔널,47050,2021/12,33948864785.0,549333423.0,32814145555.0,132212404.0,453173403.0,22.58551581179692
634,(주)포스코인터내셔널,47050,2022/12,37989588330.0,665130879.0,36421950442.0,137234204.0,765272805.0,15.205887891337142
635,(주)포스코인터내셔널,47050,2023/12,33132821374.0,676421768.0,31293287571.0,234202908.0,928909127.0,20.135885534019085
636,(주)포스코퓨처엠,3670,2020/12,1566235713.0,84122853.0,1421843201.0,4992867.0,55276792.0,8.284213122891568
637,(주)포스코퓨처엠,3670,2021/12,1989542182.0,116418951.0,1751447339.0,12268279.0,109407613.0,10.082752465048706
638,(주)포스코퓨처엠,3670,2022/12,3301915805.0,168886340.0,2967157795.0,12016380.0,153855290.0,7.244383564716024
639,(주)포스코퓨처엠,3670,2023/12,4759871486.0,221347591.0,4502641709.0,-20527316.0,56409502.0,-57.20754025409711
640,(주)풍산,103140,2020/12,2593636026.0,149861918.0,2322565321.0,27065655.0,94143132.0,22.329779605830065
641,(주)풍산,103140,2021/12,3509498279.0,185478172.0,3009895071.0,63457242.0,250667794.0,20.20126851652792
642,(주)풍산,103140,2022/12,4372982501.0,230342636.0,3911020312.0,44495559.0,187123994.0,19.210622947709428
643,(주)풍산,103140,2023/12,4125263947.0,212219416.0,3684408051.0,44646239.0,183990241.0,19.527172129312
644,(주)풍산홀딩스,5810,2020/12,265940731.0,31369131.0,225162593.0,-4657727.0,14066734.0,-49.50285402062088
645,(주)풍산홀딩스,5810,2021/12,487784678.0,29417568.0,361538872.0,27080368.0,69747870.0,27.967428261991092
646,(주)풍산홀딩스,5810,2022/12,387671435.0,28105274.0,279405729.0,14819690.0,65340742.0,18.487537592112776
647,(주)풍산홀딩스,5810,2023/12,406728731.0,28512736.0,310378346.0,-18013070.0,85850719.0,-26.553204990933576
648,(주)플레이그램,9810,2020/12,34094043.0,4945546.0,31557782.0,0.0,-2409285.0,-0.0
649,(주)플레이그램,9810,2021/12,40831807.0,4524123.0,37818829.0,-65637.0,-1445508.0,4.3435275900062535
650,(주)플레이그램,9810,2022/12,131301687.0,31573664.0,106592446.0,330800.0,-7195223.0,-4.819050341157589
651,(주)플레이그램,9810,2023/12,214420294.0,49744738.0,167267173.0,-530448.0,-2061169.0,20.46783919074462
652,(주)하이브,352820,2020/12,796283397.0,229229622.0,421538126.0,39185405.0,106330244.0,26.92865356357652
653,(주)하이브,352820,2021/12,1255926483.0,432751459.0,632927367.0,69649124.0,120598533.0,36.60971446286984
654,(주)하이브,352820,2022/12,1776153957.0,605731451.0,933514576.0,48452525.0,188455405.0,20.45204860808163
655,(주)하이브,352820,2023/12,2178088207.0,713365703.0,1169079197.0,66683683.0,228959624.0,22.55545159356508
656,(주)하이스틸,71090,2020/12,161686463.0,10862600.0,150533219.0,45454.0,245190.0,15.639063596702496
657,(주)하이스틸,71090,2021/12,226150662.0,15345787.0,196166561.0,2432385.0,12205929.0,16.61656526837722
658,(주)하이스틸,71090,2022/12,316413942.0,11801209.0,287742052.0,2757953.0,14112728.0,16.3476092043943
659,(주)하이스틸,71090,2023/12,256655947.0,10590034.0,242679630.0,805170.0,2581113.0,23.777398404090857
660,(주)한국전자홀딩스,6200,2020/12,221480449.0,40392027.0,181284214.0,-585179.0,389387.0,298.87789082291414
661,(주)한국전자홀딩스,6200,2021/12,331176392.0,41779284.0,250889727.0,-564443.0,39071824.0,-1.4658046985849285
662,(주)한국전자홀딩스,6200,2022/12,323979889.0,41964380.0,251985661.0,653334.0,29376514.0,2.1756154077103558
663,(주)한국전자홀딩스,6200,2023/12,266806351.0,42465861.0,249017593.0,4338003.0,-29015106.0,-17.57906104294333
