,회사명,거래소코드,회계년도
1666,한세실업(주),105630,2022/12
1667,한세실업(주),105630,2023/12
1668,한솔로지스틱스(주),9180,2020/12
1669,한솔로지스틱스(주),9180,2021/12
1670,한솔로지스틱스(주),9180,2022/12
1671,한솔로지스틱스(주),9180,2023/12
1672,한솔제지(주),213500,2020/12
1673,한솔제지(주),213500,2021/12
1674,한솔제지(주),213500,2022/12
1675,한솔제지(주),213500,2023/12
1676,한솔테크닉스(주),4710,2020/12
1677,한솔테크닉스(주),4710,2021/12
1678,한솔테크닉스(주),4710,2022/12
1679,한솔테크닉스(주),4710,2023/12
1680,한솔홀딩스(주),4150,2020/12
1681,한솔홀딩스(주),4150,2021/12
1682,한솔홀딩스(주),4150,2022/12
1683,한솔홀딩스(주),4150,2023/12
1684,한신공영(주),4960,2020/12
1685,한신공영(주),4960,2021/12
1686,한신공영(주),4960,2022/12
1687,한신공영(주),4960,2023/12
1688,한온시스템(주),18880,2020/12
1689,한온시스템(주),18880,2021/12
1690,한온시스템(주),18880,2022/12
1691,한온시스템(주),18880,2023/12
1692,한올바이오파마(주),9420,2020/12
1693,한올바이오파마(주),9420,2021/12
1694,한올바이오파마(주),9420,2022/12
1695,한올바이오파마(주),9420,2023/12
1696,한일철강(주),2220,2020/12
1697,한일철강(주),2220,2021/12
1698,한일철강(주),2220,2022/12
1699,한일철강(주),2220,2023/12
1700,한전케이피에스(주),51600,2020/12
1701,한전케이피에스(주),51600,2021/12
1702,한전케이피에스(주),51600,2022/12
1703,한전케이피에스(주),51600,2023/12
1704,한화솔루션(주),9830,2020/12
1705,한화솔루션(주),9830,2021/12
1706,한화솔루션(주),9830,2022/12
1707,한화솔루션(주),9830,2023/12
1708,한화시스템(주),272210,2020/12
1709,한화시스템(주),272210,2021/12
1710,한화시스템(주),272210,2022/12
1711,한화시스템(주),272210,2023/12
1712,한화에어로스페이스(주),12450,2020/12
1713,한화에어로스페이스(주),12450,2021/12
1714,한화에어로스페이스(주),12450,2022/12
1715,한화에어로스페이스(주),12450,2023/12
1716,한화오션(주),42660,2020/12
1717,한화오션(주),42660,2021/12
1718,한화오션(주),42660,2022/12
1719,한화오션(주),42660,2023/12
1720,해성디에스(주),195870,2020/12
1721,해성디에스(주),195870,2021/12
1722,해성디에스(주),195870,2022/12
1723,해성디에스(주),195870,2023/12
1724,현대건설(주),720,2020/12
1725,현대건설(주),720,2021/12
1726,현대건설(주),720,2022/12
1727,현대건설(주),720,2023/12
1728,현대글로비스(주),86280,2020/12
1729,현대글로비스(주),86280,2021/12
1730,현대글로비스(주),86280,2022/12
1731,현대글로비스(주),86280,2023/12
1732,현대로템(주),64350,2020/12
1733,현대로템(주),64350,2021/12
1734,현대로템(주),64350,2022/12
1735,현대로템(주),64350,2023/12
1736,현대모비스(주),12330,2020/12
1737,현대모비스(주),12330,2021/12
1738,현대모비스(주),12330,2022/12
1739,현대모비스(주),12330,2023/12
1740,현대비앤지스틸(주),4560,2020/12
1741,현대비앤지스틸(주),4560,2021/12
1742,현대비앤지스틸(주),4560,2022/12
1743,현대비앤지스틸(주),4560,2023/12
1744,현대엘리베이터(주),17800,2020/12
1745,현대엘리베이터(주),17800,2021/12
1746,현대엘리베이터(주),17800,2022/12
1747,현대엘리베이터(주),17800,2023/12
1748,현대오토에버(주),307950,2020/12
1749,현대오토에버(주),307950,2021/12
1750,현대오토에버(주),307950,2022/12
1751,현대오토에버(주),307950,2023/12
1752,현대위아(주),11210,2020/12
1753,현대위아(주),11210,2021/12
1754,현대위아(주),11210,2022/12
1755,현대위아(주),11210,2023/12
1756,현대자동차(주),5380,2020/12
1757,현대자동차(주),5380,2021/12
1758,현대자동차(주),5380,2022/12
1759,현대자동차(주),5380,2023/12
1760,현대제철(주),4020,2020/12
1761,현대제철(주),4020,2021/12
1762,현대제철(주),4020,2022/12
1763,현대제철(주),4020,2023/12
1764,현대코퍼레이션(주),11760,2020/12
1765,현대코퍼레이션(주),11760,2021/12
1766,현대코퍼레이션(주),11760,2022/12
1767,현대코퍼레이션(주),11760,2023/12
1768,현대코퍼레이션홀딩스(주),227840,2020/12
1769,현대코퍼레이션홀딩스(주),227840,2021/12
1770,현대코퍼레이션홀딩스(주),227840,2022/12
1771,현대코퍼레이션홀딩스(주),227840,2023/12
1772,화성산업(주),2460,2020/12
1773,화성산업(주),2460,2021/12
1774,화성산업(주),2460,2022/12
1775,화성산업(주),2460,2023/12
1776,화천기공(주),850,2020/12
1777,화천기공(주),850,2021/12
1778,화천기공(주),850,2022/12
1779,화천기공(주),850,2023/12
1780,환인제약(주),16580,2020/12
1781,환인제약(주),16580,2021/12
1782,환인제약(주),16580,2022/12
1783,환인제약(주),16580,2023/12
1784,효성아이티엑스(주),94280,2020/12
1785,효성아이티엑스(주),94280,2021/12
1786,효성아이티엑스(주),94280,2022/12
1787,효성아이티엑스(주),94280,2023/12
1788,효성중공업(주),298040,2020/12
1789,효성중공업(주),298040,2021/12
1790,효성중공업(주),298040,2022/12
1791,효성중공업(주),298040,2023/12
1792,효성첨단소재(주),298050,2020/12
1793,효성첨단소재(주),298050,2021/12
1794,효성첨단소재(주),298050,2022/12
1795,효성첨단소재(주),298050,2023/12
1796,효성티앤씨(주),298020,2020/12
1797,효성티앤씨(주),298020,2021/12
1798,효성티앤씨(주),298020,2022/12
1799,효성티앤씨(주),298020,2023/12
1800,효성화학(주),298000,2020/12
1801,효성화학(주),298000,2021/12
1802,효성화학(주),298000,2022/12
1803,효성화학(주),298000,2023/12
1804,흥아해운(주),3280,2020/12
1805,흥아해운(주),3280,2021/12
1806,흥아해운(주),3280,2022/12
1807,흥아해운(주),3280,2023/12
